date,market,program_type,reward_usd,status
2026-07-27,vmc-ussep-misen-2026-08-04-elsgte20,liquidityProgram,0.92,PAID
2026-07-27,vmc-ussep-misen-2026-08-04-ste15-20,liquidityProgram,2.83,PAID
2026-07-27,vtc-hrep-to-2026-11-03-100-105m,liquidityProgram,0.42,PAID
2026-07-27,vtc-hrep-to-2026-11-03-105-110m,liquidityProgram,0.19,PAID
2026-07-27,vtc-hrep-to-2026-11-03-110-115m,liquidityProgram,0.2,PAID
2026-07-27,vtc-hrep-to-2026-11-03-115-120m,liquidityProgram,0.3,PAID
2026-07-27,vtc-hrep-to-2026-11-03-120-125m,liquidityProgram,0.6,PAID
2026-07-27,vtc-hrep-to-2026-11-03-125-130m,liquidityProgram,0.23,PAID
2026-07-27,vtc-hrep-to-2026-11-03-90-95m,liquidityProgram,0.21,PAID
2026-07-27,vtc-hrep-to-2026-11-03-95-100m,liquidityProgram,0.69,PAID
2026-07-27,vtc-hrep-to-2026-11-03-lt90m,liquidityProgram,0.21,PAID
2026-07-28,aec-setkameua-tymole-popedu-2026-07-28,liquidityProgram,0.3,PAID
2026-07-28,apdc-andburpm-2026-12-31,liquidityProgram,2.0,PAID
2026-07-28,apdc-jerpowgov-2026-08-31,liquidityProgram,0.01,PAID
2026-07-28,apdc-kashpatel-2026-08-31,liquidityProgram,0.85,PAID
2026-07-28,apdc-petehegseth-2026-12-31,liquidityProgram,0.44,PAID
2026-07-28,apdc-trumpadmin-2026-stemil,liquidityProgram,0.02,PAID
2026-07-28,cranc-uspres28-12-31-2026-betoro,liquidityProgram,0.31,PAID
2026-07-28,cranc-uspres28-12-31-2026-dontru,liquidityProgram,0.02,PAID
2026-07-28,cranc-uspres28-12-31-2026-dontrujr,liquidityProgram,0.01,PAID
2026-07-28,cranc-uspres28-12-31-2026-elomus,liquidityProgram,0.01,PAID
2026-07-28,cranc-uspres28-12-31-2026-erikir,liquidityProgram,0.01,PAID
2026-07-28,cranc-uspres28-12-31-2026-hilcli,liquidityProgram,0.06,PAID
2026-07-28,cranc-uspres28-12-31-2026-jonoss,liquidityProgram,0.01,PAID
2026-07-28,cranc-uspres28-12-31-2026-krinoe,liquidityProgram,0.02,PAID
2026-07-28,cranc-uspres28-12-31-2026-markel,liquidityProgram,0.08,PAID
2026-07-28,cranc-uspres28-12-31-2026-marrub,liquidityProgram,0.09,PAID
2026-07-28,cranc-uspres28-12-31-2026-micoba,liquidityProgram,0.11,PAID
2026-07-28,cranc-uspres28-12-31-2026-nikhal,liquidityProgram,0.02,PAID
2026-07-28,cranc-uspres28-12-31-2026-oprwin,liquidityProgram,0.04,PAID
2026-07-28,cranc-uspres28-12-31-2026-robken,liquidityProgram,0.01,PAID
2026-07-28,cranc-uspres28-12-31-2026-stesmi,liquidityProgram,0.12,PAID
2026-07-28,cranc-uspres28-12-31-2026-tuccar,liquidityProgram,0.01,PAID
2026-07-28,cranc-uspres28-12-31-2026-zohmam,liquidityProgram,0.01,PAID
2026-07-28,dipcc-us-iran-contnts-2026--dilut,liquidityProgram,0.77,PAID
2026-07-28,dipcc-us-iran-contnts-2026--enrcap,liquidityProgram,0.14,PAID
2026-07-28,dipcc-us-iran-contnts-2026--enrcaplte5,liquidityProgram,0.09,PAID
2026-07-28,dipcc-us-iran-contnts-2026--enrmor,liquidityProgram,0.13,PAID
2026-07-28,dipcc-us-iran-contnts-2026--irnfnd,liquidityProgram,1.3599999999999999,PAID
2026-07-28,dipcc-us-iran-contnts-2026--urnsur,liquidityProgram,1.06,PAID
2026-07-28,enwc-usgubp-fl-2026-08-18-rep-byrdon,liquidityProgram,0.01,PAID
2026-07-28,enwc-usgubp-fl-2026-08-18-rep-jamfis,liquidityProgram,0.15,PAID
2026-07-28,enwc-usgubp-mich-2026-08-04-rep-johjam,liquidityProgram,0.01,PAID
2026-07-28,enwc-usgubp-wi-2026-08-11-dem-frahon,liquidityProgram,0.08,PAID
2026-07-28,enwc-usgubp-wi-2026-08-11-dem-sarrod,liquidityProgram,0.09,PAID
2026-07-28,enwc-ussep-ma-2026-09-01-dem-setmou,liquidityProgram,0.08,PAID
2026-07-28,enwc-ussep-mi-2026-08-04-dem-abdels,liquidityProgram,9.25,PAID
2026-07-28,enwc-ussep-mi-2026-08-04-dem-halste,liquidityProgram,1.21,PAID
2026-07-28,enwc-ussep-mi-2026-08-04-dem-malmcm,liquidityProgram,0.01,PAID
2026-07-28,enwc-ussep-mn-2026-08-11-dem-angcra,liquidityProgram,0.18,PAID
2026-07-28,enwc-ussep-mn-2026-08-11-dem-pegfla,liquidityProgram,0.34,PAID
2026-07-28,enwc-ussep-nh-2026-09-01-rep-johsun,liquidityProgram,0.01,PAID
2026-07-28,enwc-ussep-nh-2026-09-01-rep-scobro,liquidityProgram,0.17,PAID
2026-07-28,enwc-ussep-nh-2026-09-08-dem-chrpap,liquidityProgram,0.09,PAID
2026-07-28,enwc-ussep-nh-2026-09-08-dem-karman,liquidityProgram,0.06,PAID
2026-07-28,enwc-ussep-sc-2026-08-11-rep-darnor,liquidityProgram,0.06,PAID
2026-07-28,enwc-ussep-sc-2026-08-11-rep-marlyn,liquidityProgram,0.26,PAID
2026-07-28,enwc-ussep-sc-2026-08-11-rep-nanmac,liquidityProgram,0.04,PAID
2026-07-28,enwc-ussep-sc-2026-08-11-rep-pameve,liquidityProgram,0.01,PAID
2026-07-28,enwc-ussep-sc-2026-08-11-rep-tregow,liquidityProgram,0.01,PAID
2026-07-28,ewc-pres-arg-2027-10-24-axekic,liquidityProgram,0.02,PAID
2026-07-28,ewc-pres-bra-2026-10-04-luisil,liquidityProgram,0.03,PAID
2026-07-28,ewc-pres-bra-2026-10-04-roncai,liquidityProgram,0.03,PAID
2026-07-28,ewc-pres-fra-2027-04-11-bruret,liquidityProgram,0.04,PAID
2026-07-28,ewc-pres-fra-2027-04-11-davlis,liquidityProgram,0.03,PAID
2026-07-28,ewc-pres-fra-2027-04-11-domvil,liquidityProgram,0.03,PAID
2026-07-28,ewc-pres-fra-2027-04-11-frahol,liquidityProgram,0.01,PAID
2026-07-28,ewc-pres-fra-2027-04-11-gabatt,liquidityProgram,0.01,PAID
2026-07-28,ewc-pres-fra-2027-04-11-jorbar,liquidityProgram,0.02,PAID
2026-07-28,ewc-pres-fra-2027-04-11-sarkna,liquidityProgram,0.09,PAID
2026-07-28,ewc-ref-ca-blntax-2026-11-03-pass,liquidityProgram,0.48,PAID
2026-07-28,ewc-ref-fl-tax-2026-11-03-pass,liquidityProgram,0.02,PAID
2026-07-28,ewc-ukpol-leg-clacton-2026-08-13-coubin,liquidityProgram,0.9,PAID
2026-07-28,ewc-ukpol-leg-clacton-2026-08-13-nigfar,liquidityProgram,0.63,PAID
2026-07-28,ewc-usgub-az-2026-11-03-rep,liquidityProgram,0.01,PAID
2026-07-28,ewc-usgub-ca-2026-11-03-stehil,liquidityProgram,0.33,PAID
2026-07-28,ewc-usgub-ca-2026-11-03-xavbec,liquidityProgram,0.06,PAID
2026-07-28,ewc-usgub-ga-2026-11-03-dem,liquidityProgram,0.13,PAID
2026-07-28,ewc-usgub-ga-2026-11-03-rep,liquidityProgram,0.07,PAID
2026-07-28,ewc-usgub-ia-2026-11-03-dem,liquidityProgram,0.03,PAID
2026-07-28,ewc-usgub-ia-2026-11-03-rep,liquidityProgram,0.63,PAID
2026-07-28,ewc-usgub-ks-2026-11-03-dem,liquidityProgram,0.12,PAID
2026-07-28,ewc-usgub-ks-2026-11-03-rep,liquidityProgram,0.02,PAID
2026-07-28,ewc-usgub-mi-2026-11-03-rep,liquidityProgram,0.18,PAID
2026-07-28,ewc-usgub-nv-2026-11-03-rep,liquidityProgram,0.13,PAID
2026-07-28,ewc-usgub-oh-2026-11-03-dem,liquidityProgram,0.14,PAID
2026-07-28,ewc-usgub-oh-2026-11-03-rep,liquidityProgram,0.16,PAID
2026-07-28,ewc-usgub-wi-2026-11-03-dem,liquidityProgram,0.02,PAID
2026-07-28,ewc-usmayor-losang-2026-11-03-karbas,liquidityProgram,0.02,PAID
2026-07-28,ewc-usse-ak-2026-11-03-dem,liquidityProgram,0.01,PAID
2026-07-28,ewc-usse-ak-2026-11-03-rep,liquidityProgram,0.01,PAID
2026-07-28,ewc-usse-ga-2026-11-03-dem,liquidityProgram,0.05,PAID
2026-07-28,ewc-usse-ga-2026-11-03-rep,liquidityProgram,0.12,PAID
2026-07-28,ewc-usse-ia-2026-11-03-dem,liquidityProgram,0.21,PAID
2026-07-28,ewc-usse-ia-2026-11-03-rep,liquidityProgram,0.02,PAID
2026-07-28,ewc-usse-me-2026-11-03-dem,liquidityProgram,0.03,PAID
2026-07-28,ewc-usse-me-2026-11-03-rep,liquidityProgram,0.04,PAID
2026-07-28,ewc-usse-mi-2026-11-03-rep,liquidityProgram,0.07,PAID
2026-07-28,ewc-usse-mn-2026-11-03-dem,liquidityProgram,0.04,PAID
2026-07-28,ewc-usse-mn-2026-11-03-rep,liquidityProgram,0.07,PAID
2026-07-28,ewc-usse-nc-2026-11-03-rep,liquidityProgram,0.08,PAID
2026-07-28,ewc-usse-ne-2026-11-03-danosb,liquidityProgram,0.09,PAID
2026-07-28,ewc-usse-nh-2026-11-03-dem,liquidityProgram,0.03,PAID
2026-07-28,ewc-usse-nh-2026-11-03-rep,liquidityProgram,0.31,PAID
2026-07-28,ewc-usse-oh-2026-11-03-dem,liquidityProgram,0.01,PAID
2026-07-28,ewc-usse-oh-2026-11-03-rep,liquidityProgram,0.02,PAID
2026-07-28,ewc-usse-tx-2026-11-03-dem,liquidityProgram,0.2,PAID
2026-07-28,ewc-usse-tx-2026-11-03-rep,liquidityProgram,0.18,PAID
2026-07-28,gsc-usfedgvmt-by-2026-10-01,liquidityProgram,0.24,PAID
2026-07-28,iarc-group-2026-12-31-baroba,liquidityProgram,0.04,PAID
2026-07-28,iarc-group-2026-12-31-bilcli,liquidityProgram,0.55,PAID
2026-07-28,iarc-group-2026-12-31-canowe,liquidityProgram,0.01,PAID
2026-07-28,iarc-group-2026-12-31-gavnew,liquidityProgram,0.03,PAID
2026-07-28,iarc-group-2026-12-31-hilcli,liquidityProgram,0.06,PAID
2026-07-28,iarc-group-2026-12-31-joebid,liquidityProgram,0.74,PAID
2026-07-28,iarc-group-2026-12-31-johbre,liquidityProgram,0.01,PAID
2026-07-28,iarc-group-2026-12-31-tomhom,liquidityProgram,0.51,PAID
2026-07-28,iarc-group-2026-12-31-tuccar,liquidityProgram,0.06,PAID
2026-07-28,iarc-netanyahu-2026-12-31,liquidityProgram,0.76,PAID
2026-07-28,lawec-cryptoleg-2026-12-31,liquidityProgram,0.05,PAID
2026-07-28,lawec-saveact-2026-12-31,liquidityProgram,1.86,PAID
2026-07-28,mlaec-isrpol-pm-2026-10-27-avilie,liquidityProgram,0.02,PAID
2026-07-28,mlaec-isrpol-pm-2026-10-27-ayesha,liquidityProgram,0.04,PAID
2026-07-28,mlaec-isrpol-pm-2026-10-27-bengan,liquidityProgram,0.08,PAID
2026-07-28,mlaec-isrpol-pm-2026-10-27-bennet,liquidityProgram,0.01,PAID
2026-07-28,mlaec-isrpol-pm-2026-10-27-yailap,liquidityProgram,0.08,PAID
2026-07-28,mlaec-swepm-2026-09-13-ebbbus,liquidityProgram,1.96,PAID
2026-07-28,mlaec-swepm-2026-09-13-jimake,liquidityProgram,0.11,PAID
2026-07-28,mlaec-swepm-2026-09-13-magand,liquidityProgram,0.46,PAID
2026-07-28,mlaec-swepm-2026-09-13-noodad,liquidityProgram,0.01,PAID
2026-07-28,mlaec-swepm-2026-09-13-ulfkri,liquidityProgram,0.18,PAID
2026-07-28,mowc-nato-us-12-31-2026,liquidityProgram,0.25,PAID
2026-07-28,nphc-attgen-ailcan,liquidityProgram,0.05,PAID
2026-07-28,nphc-attgen-andbai,liquidityProgram,0.02,PAID
2026-07-28,nphc-attgen-leezel,liquidityProgram,0.02,PAID
2026-07-28,nphc-attgen-matgae,liquidityProgram,0.02,PAID
2026-07-28,nphc-attgen-matwhi,liquidityProgram,0.01,PAID
2026-07-28,nphc-attgen-rondes,liquidityProgram,0.04,PAID
2026-07-28,nphc-attgen-tedcru,liquidityProgram,0.04,PAID
2026-07-28,opdc-delrod-venpres-2026-12-31,liquidityProgram,0.04,PAID
2026-07-28,opdc-mcconnell-resign-2026-11-02,liquidityProgram,0.27,PAID
2026-07-28,opdc-trump-resig-2026-12-31,liquidityProgram,0.04,PAID
2026-07-28,opdc-trump-resig-2027-12-31,liquidityProgram,0.07,PAID
2026-07-28,opdc-zelenskyy-presuk-2026-12-31,liquidityProgram,0.07,PAID
2026-07-28,paccc-usho-midterms-2026-11-03-rep,liquidityProgram,0.8,PAID
2026-07-28,paccc-usse-midterms-2026-11-03-dem,liquidityProgram,0.57,PAID
2026-07-28,pic-congress-trump-2026-12-31,liquidityProgram,0.42,PAID
2026-07-28,pintc-meet-put-zel-2026-09-30,liquidityProgram,0.01,PAID
2026-07-28,pintc-meet-put-zel-2026-12-31,liquidityProgram,0.01,PAID
2026-07-28,pintc-meet-trump-2026-12-31-delrod,liquidityProgram,0.02,PAID
2026-07-28,pvwc-housepopw-2026-11-03-dem,liquidityProgram,0.74,PAID
2026-07-28,pvwc-housepopw-2026-11-03-rep,liquidityProgram,0.12,PAID
2026-07-28,scc-hrep-rep-2026-11-03-gte180,liquidityProgram,0.1,PAID
2026-07-28,scc-hrep-rep-2026-11-03-gte185,liquidityProgram,0.11,PAID
2026-07-28,scc-hrep-rep-2026-11-03-gte190,liquidityProgram,0.1,PAID
2026-07-28,scc-hrep-rep-2026-11-03-gte195,liquidityProgram,0.09,PAID
2026-07-28,scc-hrep-rep-2026-11-03-gte200,liquidityProgram,0.05,PAID
2026-07-28,scc-hrep-rep-2026-11-03-gte205,liquidityProgram,0.1,PAID
2026-07-28,scc-hrep-rep-2026-11-03-gte210,liquidityProgram,0.21,PAID
2026-07-28,scc-hrep-rep-2026-11-03-gte215,liquidityProgram,0.15,PAID
2026-07-28,scc-hrep-rep-2026-11-03-gte220,liquidityProgram,0.03,PAID
2026-07-28,scc-hrep-rep-2026-11-03-gte230,liquidityProgram,0.07,PAID
2026-07-28,scc-hrep-rep-2026-11-03-gte235,liquidityProgram,0.06,PAID
2026-07-28,scc-senate-gop-2026-11-03-46,liquidityProgram,1.86,PAID
2026-07-28,scc-senate-gop-2026-11-03-47,liquidityProgram,1.32,PAID
2026-07-28,scc-senate-gop-2026-11-03-48,liquidityProgram,0.92,PAID
2026-07-28,scc-senate-gop-2026-11-03-49,liquidityProgram,1.03,PAID
2026-07-28,scc-senate-gop-2026-11-03-50,liquidityProgram,0.47,PAID
2026-07-28,scc-senate-gop-2026-11-03-52,liquidityProgram,0.18,PAID
2026-07-28,scc-senate-gop-2026-11-03-53,liquidityProgram,0.58,PAID
2026-07-28,scc-senate-gop-2026-11-03-54,liquidityProgram,0.03,PAID
2026-07-28,scc-senate-gop-2026-11-03-55,liquidityProgram,0.92,PAID
2026-07-28,scc-senate-gop-2026-11-03-56,liquidityProgram,0.11,PAID
2026-07-28,scc-senate-gop-2026-11-03-gte57,liquidityProgram,0.57,PAID
2026-07-28,scc-senate-gop-2026-11-03-lte45,liquidityProgram,1.83,PAID
2026-07-28,stsc-bab-el-mandeb-clsd-2026-07-31,liquidityProgram,0.11,PAID
2026-07-28,stsc-bab-el-mandeb-clsd-2026-08-31,liquidityProgram,2.36,PAID
2026-07-28,stsc-bab-el-mandeb-clsd-2026-12-31,liquidityProgram,15.26,PAID
2026-07-28,stsc-hormuz-normal-aug31,liquidityProgram,4.18,PAID
2026-07-28,tec-cbb-champ-2027-04-05-w-wisc,liquidityProgram,0.01,PAID
2026-07-28,tec-pga-rockclas-2026-08-02-r1l-aussmo,liquidityProgram,0.01,PAID
2026-07-28,tec-pga-rockclas-2026-08-02-r1l-danwal,liquidityProgram,0.01,PAID
2026-07-28,tec-pga-rockclas-2026-08-02-r1l-hidmat,liquidityProgram,0.01,PAID
2026-07-28,tec-pga-rockclas-2026-08-02-r1l-jessve,liquidityProgram,0.01,PAID
2026-07-28,tec-pga-rockclas-2026-08-02-r1l-macmei,liquidityProgram,0.01,PAID
2026-07-28,tec-pga-rockclas-2026-08-02-r1l-rafcam,liquidityProgram,0.01,PAID
2026-07-28,tec-pga-rockclas-2026-08-02-r1l-ricfow,liquidityProgram,0.01,PAID
2026-07-28,tec-pga-rockclas-2026-08-02-r1l-wilmou,liquidityProgram,0.01,PAID
2026-07-28,tec-pga-rockclas-2026-08-02-r2l-aksbha,liquidityProgram,0.01,PAID
2026-07-28,tec-pga-rockclas-2026-08-02-r2l-andput,liquidityProgram,0.01,PAID
2026-07-28,tec-pga-rockclas-2026-08-02-r2l-aussmo,liquidityProgram,0.01,PAID
2026-07-28,tec-pga-rockclas-2026-08-02-r2l-johkee,liquidityProgram,0.01,PAID
2026-07-28,tec-pga-rockclas-2026-08-02-r2l-leehod,liquidityProgram,0.01,PAID
2026-07-28,tec-pga-rockclas-2026-08-02-r2l-matmcc,liquidityProgram,0.01,PAID
2026-07-28,tec-pga-rockclas-2026-08-02-r2l-taymoo,liquidityProgram,0.01,PAID
2026-07-28,tec-pga-rockclas-2026-08-02-r2l-zacbau,liquidityProgram,0.01,PAID
2026-07-28,tec-pga-rockclas-2026-08-02-r3l-aksbha,liquidityProgram,0.01,PAID
2026-07-28,tec-pga-rockclas-2026-08-02-r3l-brasne,liquidityProgram,0.01,PAID
2026-07-28,tec-pga-rockclas-2026-08-02-r3l-haoli,liquidityProgram,0.01,PAID
2026-07-28,tec-pga-rockclas-2026-08-02-r3l-jefkan,liquidityProgram,0.01,PAID
2026-07-28,tec-pga-rockclas-2026-08-02-r3l-marhub,liquidityProgram,0.01,PAID
2026-07-28,usgcc-aliens-12-31-2026,liquidityProgram,6.74,PAID
2026-07-28,vmc-ussep-misen-2026-08-04-els0-5,liquidityProgram,0.25,PAID
2026-07-28,vmc-ussep-misen-2026-08-04-els10-15,liquidityProgram,0.17,PAID
2026-07-28,vmc-ussep-misen-2026-08-04-els5-10,liquidityProgram,0.15,PAID
2026-07-28,vmc-ussep-misen-2026-08-04-ste0-5,liquidityProgram,0.41,PAID
2026-07-28,vmc-ussep-misen-2026-08-04-ste05-10,liquidityProgram,0.02,PAID
2026-07-28,vmc-ussep-misen-2026-08-04-ste15-20,liquidityProgram,0.49,PAID
2026-07-28,vmc-ussep-misen-2026-08-04-stegte20,liquidityProgram,0.15,PAID
2026-07-28,vtc-hrep-to-2026-11-03-100-105m,liquidityProgram,0.08,PAID
2026-07-28,vtc-hrep-to-2026-11-03-105-110m,liquidityProgram,0.05,PAID
2026-07-28,vtc-hrep-to-2026-11-03-110-115m,liquidityProgram,0.11,PAID
2026-07-28,vtc-hrep-to-2026-11-03-115-120m,liquidityProgram,0.03,PAID
2026-07-28,vtc-hrep-to-2026-11-03-120-125m,liquidityProgram,0.02,PAID
2026-07-28,vtc-hrep-to-2026-11-03-90-95m,liquidityProgram,0.07,PAID
2026-07-28,vtc-hrep-to-2026-11-03-95-100m,liquidityProgram,0.1,PAID
2026-07-28,vtc-hrep-to-2026-11-03-lt90m,liquidityProgram,0.08,PAID
2026-07-29,apdc-andburpm-2026-12-31,liquidityProgram,5.24,PAID
2026-07-29,apdc-jerpowgov-2026-08-31,liquidityProgram,0.01,PAID
2026-07-29,apdc-petehegseth-2026-12-31,liquidityProgram,1.16,PAID
2026-07-29,apdc-trumpadmin-2026-kaspat,liquidityProgram,0.01,PAID
2026-07-29,cranc-uspres28-12-31-2026-jdvan,liquidityProgram,0.08,PAID
2026-07-29,cranc-uspres28-12-31-2026-markel,liquidityProgram,0.02,PAID
2026-07-29,cranc-uspres28-12-31-2026-micoba,liquidityProgram,0.04,PAID
2026-07-29,cranc-uspres28-12-31-2026-oprwin,liquidityProgram,0.02,PAID
2026-07-29,dipcc-us-iran-contnts-2026--enrcap,liquidityProgram,0.01,PAID
2026-07-29,dipcc-us-iran-contnts-2026--enrmor,liquidityProgram,0.02,PAID
2026-07-29,dipcc-us-iran-contnts-2026--irnfnd,liquidityProgram,0.04,PAID
2026-07-29,dipcc-us-iran-contnts-2026--urnsur,liquidityProgram,0.01,PAID
2026-07-29,enwc-usgubp-fl-2026-08-18-rep-jamfis,liquidityProgram,0.08,PAID
2026-07-29,enwc-usgubp-wi-2026-08-11-dem-davcro,liquidityProgram,0.03,PAID
2026-07-29,enwc-usgubp-wi-2026-08-11-dem-manbar,liquidityProgram,0.2,PAID
2026-07-29,enwc-usgubp-wi-2026-08-11-dem-sarrod,liquidityProgram,0.07,PAID
2026-07-29,enwc-ussep-mi-2026-08-04-dem-abdels,liquidityProgram,5.25,PAID
2026-07-29,enwc-ussep-mi-2026-08-04-dem-halste,liquidityProgram,0.74,PAID
2026-07-29,enwc-ussep-nh-2026-09-01-rep-scobro,liquidityProgram,0.04,PAID
2026-07-29,enwc-ussep-nh-2026-09-08-dem-chrpap,liquidityProgram,0.15,PAID
2026-07-29,enwc-ussep-nh-2026-09-08-dem-karman,liquidityProgram,0.11,PAID
2026-07-29,ewc-pres-arg-2027-10-24-axekic,liquidityProgram,0.01,PAID
2026-07-29,ewc-pres-arg-2027-10-24-javmil,liquidityProgram,0.04,PAID
2026-07-29,ewc-pres-bra-2026-10-04-flabol,liquidityProgram,0.07,PAID
2026-07-29,ewc-pres-bra-2026-10-04-rensan,liquidityProgram,0.03,PAID
2026-07-29,ewc-pres-bra-2026-10-04-roncai,liquidityProgram,0.69,PAID
2026-07-29,ewc-pres-fra-2027-04-11-bruret,liquidityProgram,0.01,PAID
2026-07-29,ewc-pres-fra-2027-04-11-davlis,liquidityProgram,0.01,PAID
2026-07-29,ewc-pres-fra-2027-04-11-jorbar,liquidityProgram,0.01,PAID
2026-07-29,ewc-pres-fra-2027-04-11-sarkna,liquidityProgram,0.04,PAID
2026-07-29,ewc-ref-ca-blntax-2026-11-03-pass,liquidityProgram,0.02,PAID
2026-07-29,ewc-ref-fl-tax-2026-11-03-pass,liquidityProgram,0.03,PAID
2026-07-29,ewc-ref-fl-tax-2026-11-03-pass,liquidityProgram,0.01,SKIPPED
2026-07-29,ewc-ukpol-leg-clacton-2026-08-13-coubin,liquidityProgram,0.78,PAID
2026-07-29,ewc-usgub-az-2026-11-03-rep,liquidityProgram,0.01,PAID
2026-07-29,ewc-usgub-ca-2026-11-03-xavbec,liquidityProgram,0.42,PAID
2026-07-29,ewc-usgub-ga-2026-11-03-dem,liquidityProgram,0.7,PAID
2026-07-29,ewc-usgub-ga-2026-11-03-rep,liquidityProgram,0.03,PAID
2026-07-29,ewc-usgub-ia-2026-11-03-dem,liquidityProgram,0.02,PAID
2026-07-29,ewc-usgub-ia-2026-11-03-rep,liquidityProgram,0.23,PAID
2026-07-29,ewc-usgub-ks-2026-11-03-dem,liquidityProgram,0.03,PAID
2026-07-29,ewc-usgub-ks-2026-11-03-rep,liquidityProgram,0.01,PAID
2026-07-29,ewc-usgub-mi-2026-11-03-dem,liquidityProgram,0.01,PAID
2026-07-29,ewc-usgub-nv-2026-11-03-rep,liquidityProgram,0.07,PAID
2026-07-29,ewc-usgub-oh-2026-11-03-dem,liquidityProgram,0.16,PAID
2026-07-29,ewc-usgub-oh-2026-11-03-rep,liquidityProgram,0.08,PAID
2026-07-29,ewc-usgub-wi-2026-11-03-dem,liquidityProgram,0.04,PAID
2026-07-29,ewc-usmayor-losang-2026-11-03-karbas,liquidityProgram,0.09,PAID
2026-07-29,ewc-usse-ak-2026-11-03-rep,liquidityProgram,0.01,PAID
2026-07-29,ewc-usse-ga-2026-11-03-dem,liquidityProgram,0.12,PAID
2026-07-29,ewc-usse-ga-2026-11-03-rep,liquidityProgram,0.08,PAID
2026-07-29,ewc-usse-ia-2026-11-03-dem,liquidityProgram,0.07,PAID
2026-07-29,ewc-usse-ia-2026-11-03-rep,liquidityProgram,0.01,PAID
2026-07-29,ewc-usse-me-2026-11-03-rep,liquidityProgram,0.1,PAID
2026-07-29,ewc-usse-mi-2026-11-03-rep,liquidityProgram,0.04,PAID
2026-07-29,ewc-usse-mn-2026-11-03-dem,liquidityProgram,0.09,PAID
2026-07-29,ewc-usse-mn-2026-11-03-rep,liquidityProgram,0.01,PAID
2026-07-29,ewc-usse-nc-2026-11-03-dem,liquidityProgram,0.01,PAID
2026-07-29,ewc-usse-nc-2026-11-03-rep,liquidityProgram,0.01,PAID
2026-07-29,ewc-usse-ne-2026-11-03-danosb,liquidityProgram,0.08,PAID
2026-07-29,ewc-usse-ne-2026-11-03-rep,liquidityProgram,0.01,PAID
2026-07-29,ewc-usse-nh-2026-11-03-dem,liquidityProgram,0.09,PAID
2026-07-29,ewc-usse-nh-2026-11-03-rep,liquidityProgram,0.29,PAID
2026-07-29,ewc-usse-oh-2026-11-03-dem,liquidityProgram,0.01,PAID
2026-07-29,ewc-usse-oh-2026-11-03-rep,liquidityProgram,0.03,PAID
2026-07-29,ewc-usse-tx-2026-11-03-dem,liquidityProgram,0.19,PAID
2026-07-29,ewc-usse-tx-2026-11-03-rep,liquidityProgram,0.17,PAID
2026-07-29,gsc-usfedgvmt-by-2026-10-01,liquidityProgram,0.63,PAID
2026-07-29,iarc-group-2026-12-31-baroba,liquidityProgram,0.03,PAID
2026-07-29,iarc-group-2026-12-31-bilcli,liquidityProgram,0.08,PAID
2026-07-29,iarc-group-2026-12-31-canowe,liquidityProgram,0.01,PAID
2026-07-29,iarc-group-2026-12-31-gavnew,liquidityProgram,0.07,PAID
2026-07-29,iarc-group-2026-12-31-hilcli,liquidityProgram,0.05,PAID
2026-07-29,iarc-group-2026-12-31-joebid,liquidityProgram,0.08,PAID
2026-07-29,iarc-group-2026-12-31-johbre,liquidityProgram,0.01,PAID
2026-07-29,iarc-group-2026-12-31-tomhom,liquidityProgram,0.07,PAID
2026-07-29,iarc-netanyahu-2026-12-31,liquidityProgram,0.53,PAID
2026-07-29,lawec-cryptoleg-2026-12-31,liquidityProgram,0.23,PAID
2026-07-29,lawec-saveact-2026-12-31,liquidityProgram,1.23,PAID
2026-07-29,mlaec-isrpol-pm-2026-10-27-avilie,liquidityProgram,0.01,PAID
2026-07-29,mlaec-isrpol-pm-2026-10-27-bengan,liquidityProgram,0.01,PAID
2026-07-29,mlaec-isrpol-pm-2026-10-27-yailap,liquidityProgram,0.01,PAID
2026-07-29,mlaec-swepm-2026-09-13-magand,liquidityProgram,0.25,PAID
2026-07-29,mowc-nato-us-12-31-2026,liquidityProgram,0.02,PAID
2026-07-29,nphc-attgen-alihab,liquidityProgram,0.02,PAID
2026-07-29,nphc-attgen-andbai,liquidityProgram,0.01,PAID
2026-07-29,nphc-attgen-tedcru,liquidityProgram,0.01,PAID
2026-07-29,opdc-delrod-venpres-2026-12-31,liquidityProgram,0.01,PAID
2026-07-29,opdc-trump-resig-2026-12-31,liquidityProgram,0.06,PAID
2026-07-29,opdc-trump-resig-2027-12-31,liquidityProgram,0.03,PAID
2026-07-29,paccc-usho-midterms-2026-11-03-rep,liquidityProgram,1.13,PAID
2026-07-29,paccc-usse-midterms-2026-11-03-dem,liquidityProgram,0.05,PAID
2026-07-29,pic-congress-trump-2026-12-31,liquidityProgram,0.48,PAID
2026-07-29,pintc-meet-put-zel-2026-09-30,liquidityProgram,0.01,PAID
2026-07-29,pintc-meet-trump-2026-12-31-joerog,liquidityProgram,0.06,PAID
2026-07-29,pintc-meet-trump-2026-12-31-kimjon,liquidityProgram,0.07,PAID
2026-07-29,pintc-meet-trump-2026-12-31-volzel,liquidityProgram,0.32,PAID
2026-07-29,pintc-meet-trump-2026-12-31-zohmam,liquidityProgram,0.04,PAID
2026-07-29,pvwc-housepopw-2026-11-03-dem,liquidityProgram,0.03,PAID
